Chr,GeneID,GeneName,Start,Stop,CodingLength,Liver-1,Liver-2,Liver-3,Adipose-1,Adipose-2,Adipose-3,Marrow-1,Marrow-2,Marrow-3
chr19,ENSG00000079999,KEAP1,10596796,10614417,3761,44.34684651,38.43612966,40.05036611,43.10297843,41.53970968,40.58686002,50.26297811,35.88048418,40.58576382
chr19,ENSG00000130734,ATG4D,10654571,10664094,2278,9.620870799,6.20808274,8.430797753,6.886362668,7.26243999,6.099956292,7.171582555,4.648214172,6.108839127
chr19,ENSG00000129347,KRI1,10663761,10676713,4260,18.62237223,15.26378604,15.88316637,17.66954395,25.54967992,23.83753869,27.49254028,13.71822521,16.46502563
chr19,ENSG00000129355,CDKN2D,10677138,10679735,1503,2.697697677,2.982578882,3.310351922,3.420871304,5.209421463,4.208629062,7.587198314,4.688170167,4.732383959
chr19,ENSG00000129353,SLC44A2,10713133,10755235,5216,151.1674163,91.67718707,116.2047675,83.85596701,52.51024481,54.01357946,53.3403033,71.73433103,84.60611101
chr19,ENSG00000267100,ILF3-AS1,10762538,10764520,1983,2.119619604,4.183707933,3.08205179,3.539858132,2.866990631,1.908366214,4.70441667,3.156523664,3.02820137
chr19,ENSG00000129351,ILF3,10764937,10803093,11024,148.910159,169.8450463,141.5460822,155.2183171,184.066225,185.4011855,278.1795857,171.2513978,187.0274846
chr19,ENSG00000213339,QTRT1,10812106,10824113,3430,14.60335324,14.30558197,12.55650729,13.72810528,15.04943978,14.2105127,21.27598968,13.4918079,15.07546137
chr19,ENSG00000079805,DNM2,10828755,10944164,13443,96.99324252,88.03331242,90.92868137,90.56384943,94.0770869,87.27367633,110.4034626,85.97198418,108.4122309
chr19,ENSG00000099203,TMED1,10943114,10946994,1513,21.29254238,16.74832757,20.30240465,31.12992887,25.86622462,22.66184879,23.84927022,18.53958203,23.6488107
chr19,ENSG00000142453,CARM1,10982189,11033453,4162,46.92067032,46.87102469,44.11084704,59.31493374,65.36195991,60.5906273,83.58298189,61.6254641,58.95160849
chr19,ENSG00000130733,YIPF2,11033444,11039357,1935,31.20245222,27.67995152,29.93993167,43.72765928,40.8613996,33.0215511,38.74953731,35.50756155,36.01068902
chr19,ENSG00000142444,C19orf52,11039409,11044211,1863,10.2264764,8.394407531,8.577562124,9.801539953,10.62685802,10.76863792,10.35502241,10.10886692,9.792495339
chr19,ENSG00000127616,SMARCA4,11071598,11176071,10954,68.54354303,69.86792249,69.85984057,67.28705121,86.33530778,83.38878797,109.3865305,67.20598484,90.64940465
chr19,ENSG00000130164,LDLR,11200038,11244492,7718,104.3430923,41.76960017,120.7707701,66.12692964,67.43306671,93.06693091,62.4750071,59.7874883,68.71788564
chr19,ENSG00000161888,SPC24,11242196,11266484,2839,4.06031028,7.152790983,4.794302784,3.06391082,12.96928885,15.88033314,19.25096822,7.471771204,7.852349007
chr19,ENSG00000197256,KANK2,11274943,11308467,7657,192.417416,192.3156066,214.7815033,96.70654443,81.83132881,121.1982936,146.8361632,137.6484053,138.9564265
chr19,ENSG00000130158,DOCK6,11309971,11373157,12435,28.11936916,37.30247977,38.2402722,17.44644365,17.22003206,14.65352629,13.3527616,17.60727546,19.80784533
chr19,ENSG00000105514,RAB3D,11432722,11456946,4417,18.45720707,15.39874436,18.2313963,22.23566348,5.137068387,6.236268164,4.200372027,7.178760569,6.410348355
chr19,ENSG00000267576,CTC-510F12.6,11432832,11434871,906,3.482232206,2.591199752,4.158323843,4.610739584,0.768751431,0.886027171,0.627845082,1.385141186,0.943854972
chr19,ENSG00000105518,TMEM205,11453452,11457194,1606,16.29629617,15.57419018,17.43234584,20.15339399,8.736633911,8.911388661,5.756720399,6.406277984,6.05640274
chr19,ENSG00000183401,CCDC159,11455360,11465620,4064,13.99774764,12.41616548,11.561771,15.81037477,7.190086915,8.229829299,5.013917767,6.526145972,6.567657517
chr19,ENSG00000105520,DKFZP761J1410,11466062,11476374,3273,54.43568528,36.12834238,49.21498572,49.88522762,41.58493036,46.03933492,21.35557567,29.90040348,37.84596258
chr19,ENSG00000187266,EPOR,11488236,11495018,2724,5.0375375,5.060937016,4.41923828,0.699047614,1.564635266,1.056417011,2.025021461,0.932306567,0.760327617
chr19,ENSG00000205517,RGL3,11495017,11530018,4359,2.697697677,1.632995677,1.777479604,0.04462006,0,0,0.070743108,0.186461313,0.065545484
chr19,ENSG00000198003,CCDC151,11531272,11546603,2681,9.730980908,8.340424203,8.528640667,16.39043555,8.537662953,9.814454816,8.825202701,6.526145972,8.717549399
chr19,ENSG00000130175,PRKCSH,11546109,11561783,5166,247.100849,200.1836767,186.9778086,370.2126419,215.4674599,254.7328116,213.1224552,170.9583871,198.85189
chr19,ENSG00000130159,ECSIT,11616731,11639989,2370,13.95645635,12.98299043,13.43709352,11.43760884,13.84656989,14.44905848,16.71305922,11.18767881,8.442258365
chr19,ENSG00000130176,CNN1,11649532,11661138,2939,52.05455416,10.66170731,90.97760283,10.17337379,36.54734745,70.47323805,16.50967279,19.84481122,7.236221456
chr19,ENSG00000130165,ELOF1,11661962,11670051,4173,22.84784768,19.5419648,21.13406941,21.2688955,27.52130123,22.88335559,22.9472956,18.17997806,19.93893629
chr19,ENSG00000198551,ZNF627,11670189,11729950,3827,9.730980908,11.17454893,10.61595616,12.16640316,7.995014884,6.525930893,9.161232463,7.724825844,8.691331205
chr19,ENSG00000197933,ZNF823,11832080,11849824,2459,1.293793784,2.469737264,1.435029405,2.42435662,2.450960445,2.027639103,2.32567967,1.638195826,1.769728073
chr19,ENSG00000197044,ZNF441,11877815,11894893,4748,5.822072028,9.163669957,9.343998283,7.049969557,6.222364525,5.708059659,5.986635499,6.872431268,8.665113011
chr19,ENSG00000171295,ZNF440,11925099,11946016,6427,5.890890847,9.460578262,6.131489275,5.518014147,4.395449359,4.600525695,7.790584749,6.472871311,8.193185525
chr19,ENSG00000171291,ZNF439,11959541,11994565,5207,5.271521482,8.12449089,5.479203182,3.242391062,1.564635266,1.618703485,4.032357146,3.7558636,4.575074797
chr19,ENSG00000198429,ZNF69,11998599,12025144,2931,3.179429406,4.440128742,3.033130333,1.918662601,2.586622462,2.112834023,3.563684057,2.903469024,3.591892534
chr19,ENSG00000196757,ZNF700,12035883,12061588,3319,6.799299248,11.06658228,6.359789407,6.678135719,6.330894139,6.968944479,8.285786504,7.445133874,9.163258691
chr19,ENSG00000267179,ZNF763,12035890,12090105,2219,1.816816803,3.549403827,2.168851259,1.814549126,1.528458728,1.755015358,1.963121242,1.864613135,2.464510206
chr19,ENSG00000219665,CTD-2006C1.2,12098432,12157090,5890,3.578578552,3.373958011,3.391887684,2.558216801,2.54140179,2.60696456,3.033110748,3.289710316,4.535747507
chr19,ENSG00000197647,ZNF433,12125547,12146556,3079,2.215965949,3.994766285,3.277737618,2.231003024,2.071106797,2.385457768,2.246093673,2.583821058,2.477619303
chr19,ENSG00000223547,ZNF844,12175514,12192380,6620,11.45145137,14.57549861,20.48178332,10.26261391,9.668179763,7.94016657,11.07129637,10.22873491,10.3692956
chr19,ENSG00000214189,ZNF788,12203078,12248050,7434,6.262512466,8.19197005,6.734853911,5.339533905,7.687514311,8.57060898,9.444204894,7.631595187,9.150149594
chr19,ENSG00000188474,ZNF788,12203078,12225491,3766,5.161411373,6.451007717,5.511817486,4.714853058,6.792144997,7.718659777,8.07355718,6.406277984,7.432857908
chr19,ENSG00000132010,ZNF20,12203658,12251222,4148,4.418168135,4.791020375,4.647538413,4.164538979,4.250743207,2.964783226,5.296890198,5.180960782,4.666838475
chr19,ENSG00000213297,ZNF625-ZNF20,12242932,12267546,3639,5.285285246,6.14060358,5.870574837,5.205673723,5.326995211,3.714498524,6.50836592,6.299728662,5.885984481
chr19,ENSG00000257591,ZNF625,12251032,12267546,2336,2.202202186,3.117537202,2.348229935,2.112016196,2.01684199,1.89132723,2.829724313,2.43731574,2.870892208
chr19,ENSG00000196646,ZNF136,12273879,12300064,4793,6.124874829,5.08792868,5.087831526,4.997446774,5.444568959,4.191590078,3.943928261,4.728126163,4.824147637
chr19,ENSG00000197857,ZNF44,12335501,12405702,6460,5.051301263,7.476690952,5.201981592,6.544275538,6.068614239,4.651642647,4.952017548,7.458452539,6.934712228
chr19,ENSG00000196466,ZNF799,12500830,12512085,5055,1.224974966,1.444054029,1.141500663,1.769929066,1.763606224,1.209767868,2.67055232,2.184261101,2.097455494
chr19,ENSG00000196826,ZNF709,12572373,12662288,4505,1.706706694,2.348274775,2.576530068,1.978156015,1.031031331,1.09049498,1.821635026,1.811338474,1.651746202
chr19,ENSG00000249709,ZNF564,12636184,12662356,3622,4.486986953,6.896370174,4.435545433,6.633515659,3.970375038,4.072317189,3.607898499,4.648214172,4.915911315
chr19,ENSG00000269693,CTD-2192J16.20,12636534,12691789,5857,6.675425375,9.528057422,6.066260665,8.864518683,5.743025397,6.253307148,5.747877511,6.379640654,7.314876037
chr19,ENSG00000213290,PGK1P2,12670385,12671919,1214,2.491241223,2.024374806,4.500774042,5.23542043,2.324342562,2.078756055,1.574034149,1.651514491,2.543164787
chr19,ENSG00000188033,ZNF490,12688775,12750912,4921,3.440940915,4.116228773,2.527608611,3.748085081,2.487136983,2.760315417,3.386826287,2.876831694,3.369037888
chr19,ENSG00000173875,ZNF791,12721732,12742735,4723,18.38838825,20.48667304,19.84580438,23.38091169,17.43709128,17.6353485,15.5015835,18.51294469,20.46330017
chr19,ENSG00000178464,CTD-2192J16.15,12754089,12754733,645,6.620370321,9.325619942,23.82474955,27.79829768,16.72260466,12.04656173,16.01447103,17.43413281,17.09426228
chr19,ENSG00000269242,CTD-2192J16.22,12754645,12759211,838,15.1126125,9.730494903,18.73691802,24.92774046,13.41245144,14.1082788,13.18474672,12.29312802,14.68218846
chr19,ENSG00000104774,MAN2B1,12757325,12777556,5374,76.81556499,43.80747081,69.28909023,88.88316049,52.70017164,58.49483226,49.74124769,48.34675485,59.38420869
chr19,ENSG00000269590,CTD-2192J16.24,12775642,12780211,585,28.60110089,18.8671732,26.12405803,29.09227944,22.33901217,24.07608447,25.08727461,26.73056115,25.86424807
chr19,ENSG00000123154,WDR83,12777614,12786646,2360,20.19144129,16.89678172,18.2313963,18.53219846,18.56760809,17.05602304,23.00919582,20.39087649,18.81155397
chr19,ENSG00000105583,WDR83OS,12778885,12782170,2656,46.64539505,37.6533714,40.76788082,43.87639281,42.26324044,41.42177024,51.12958118,50.15809332,44.72823842
chr19,ENSG00000095059,DHPS,12786531,12792716,3006,21.18243227,17.88197746,20.40024756,20.00466045,22.34805631,18.93031129,25.67090525,19.33870194,19.62431797
chr19,ENSG00000132004,FBXW9,12798867,12807457,2114,5.973473429,5.533291138,5.430281725,7.302816566,5.815378473,4.890188424,6.923981678,7.138804573,7.760585329
chr19,ENSG00000105576,TNPO2,12810008,12834825,7029,67.05705655,63.78130224,60.40169222,57.82759839,80.37522316,84.32593209,94.65427827,72.10725365,76.37359819
chr19,ENSG00000123144,C19orf43,12841454,12845589,1402,52.21971933,37.34296726,45.30126916,52.50293784,59.89930269,51.57700474,52.10229891,50.71747726,44.63647474
chr19,ENSG00000198356,ASNA1,12847953,12859137,1652,35.90965939,32.99730935,37.71844333,40.60425504,40.24639845,39.58155996,50.5017361,43.41884871,38.580072
chr19,ENSG00000095066,HOOK2,12873817,12983554,5950,59.06030987,20.2167564,44.07823274,39.80109395,27.58461018,36.5486208,32.13505673,28.27552632,23.58326522
chr19,ENSG00000171223,JUNB,12902310,12904124,1815,265.8470951,58.63939023,203.8883255,157.7616605,96.49187081,154.5435854,93.07140123,80.48469409,74.38101547
chr19,ENSG00000167815,PRDX2,12907634,12912694,2114,41.24999969,48.82792033,44.06192559,53.84153965,50.95465368,47.69211637,59.46842501,51.76965182,53.61620608
chr19,ENSG00000267062,CTD-2659N19.10,12907637,12912663,296,11.10735727,12.61860296,11.39869948,14.69487325,13.43053971,12.69404312,15.69612705,13.23875326,14.76084304
chr19,ENSG00000104889,RNASEH2A,12917394,12924452,2039,3.413413388,5.033945352,3.29404477,3.049037467,17.79885666,18.31690786,24.50364397,6.899068599,8.743767592
chr19,ENSG00000105612,DNASE2,12986025,12992282,2389,36.48773746,40.82489193,42.64320333,62.09625084,30.79527792,27.65427112,24.03497088,30.97921537,28.76135847
chr19,ENSG00000267735,CTD-2265O21.7,12991783,12994902,456,4.858608572,4.048749613,5.39766742,8.343951311,3.6719186,3.799693444,3.360297622,3.556083621,3.631219825
chr19,ENSG00000105607,GCDH,13001840,13025021,4136,7.515014959,8.65082834,10.07782014,12.58285706,11.03384407,10.05300059,14.24589334,9.456252326,10.61836844
chr19,ENSG00000240616,AD000092.3,13004947,13005694,748,4.032782753,3.090545538,3.71803073,4.833839886,4.051772249,3.492991731,3.121539633,4.28861021,3.696765309
chr19,ENSG00000179115,FARSA,13033293,13044851,2435,31.62912889,25.61508922,29.67901723,36.93053673,50.71046205,45.80078914,38.71416576,31.67178596,34.0312154
chr19,ENSG00000179218,CALR,13049392,13055303,2714,1160.505497,1027.100298,1163.10764,1703.460049,1632.647157,1410.384866,1191.844509,1212.850932,1421.235843
chr19,ENSG00000267458,CTC-425F1.4,13054932,13055301,270,107.0683175,98.51957391,107.5456696,152.8385805,144.2720333,129.6666687,104.6290565,112.675908,123.9727288
chr19,ENSG00000179262,RAD23A,13056669,13064456,2449,61.964464,48.46353287,58.28176241,58.70512625,59.67319932,63.67468342,65.0040732,54.20696756,48.42500373
chr19,ENSG00000179271,GADD45GIP1,13064972,13068050,743,29.88113091,25.1427351,30.07038889,32.15619026,38.37426261,34.86176138,39.06788129,36.55973611,31.43561422
chr19,ENSG00000008441,NFIX,13106422,13209610,6302,156.948197,147.5499317,129.5603252,199.6004039,209.1365658,256.2322422,335.5434033,265.4010424,211.6070412
chr19,ENSG00000104907,TRMT1,13215716,13228381,3364,17.85160147,15.00736523,13.11095047,17.19359664,22.36614458,19.68002658,23.24795381,14.75708109,20.14868184
chr19,ENSG00000160877,NACC1,13228917,13251955,4474,87.13838774,65.64372706,68.19651103,90.66796291,98.60819828,91.07336978,98.73084985,87.50363068,89.43025864
chr19,ENSG00000267512,CTC-250I14.3,13250431,13251961,458,10.00625618,8.623836676,8.4144906,9.846160014,11.16046195,12.91554991,11.27468281,12.58613866,10.27753192
chr19,ENSG00000104915,STX10,13254872,13261197,1796,18.1819318,15.08834022,17.80741034,21.74484281,20.31312605,19.15181808,26.5551941,20.51074448,21.9970645
chr19,ENSG00000160888,IER2,13261229,13265722,3072,162.5913401,43.36210835,142.8017329,100.0679223,79.9139723,105.0112587,67.47123908,54.91285682,48.30702186
chr19,ENSG00000267598,CTC-250I14.6,13263885,13265007,946,82.12837776,19.82537727,70.72411964,51.23870279,40.58103143,51.8325895,34.42536484,27.14343978,24.26493825
chr19,ENSG00000104957,CCDC130,13842574,13874110,3307,13.22697688,12.72656962,11.39869948,11.16988848,11.0428882,10.51305316,14.00713535,9.962361606,13.10909684
chr19,ENSG00000037757,MRI1,13875346,13885096,3456,22.20095078,24.29249768,15.26349458,17.19359664,24.24732455,15.40324159,29.95086327,18.75268067,19.55877249
chr19,ENSG00000267633,CTB-5E10.3,13882932,13884932,1081,9.496996926,11.5389364,6.327175103,7.258196506,10.57259321,7.020061431,12.52153008,7.858012496,8.507803849
chr19,ENSG00000104979,C19orf53,13884982,13889276,1174,39.96996967,32.94332602,35.98988518,49.26054678,54.84363151,49.97534023,41.80917672,43.51207937,37.00698038
chr19,ENSG00000132003,ZSWIM4,13906274,13943044,4713,16.97072059,7.112303487,17.46496014,26.71254288,12.88789164,14.5342534,10.68220928,15.43633302,17.0156077
chr19,ENSG00000267519,MIR24-2,13945330,13947173,1844,9.152902834,4.615574559,8.023118944,3.346504536,2.740372749,3.118134082,4.341858243,2.94342502,3.578783437
chr19,ENSG00000132024,CC2D1A,14017014,14041692,5039,22.94419402,23.26681444,25.70007207,22.80085091,18.12444551,16.85155523,23.77852712,19.75158056,21.9839554
chr19,ENSG00000132000,PODNL1,14042000,14064204,4168,17.89289276,8.826274156,14.85581577,23.1875581,11.81163964,20.70236563,11.69914146,16.75488088,15.06235227
chr19,ENSG00000132017,DCAF15,14063304,14072254,2954,9.207957889,7.46319512,7.648054441,8.150597715,13.22252462,12.57477023,16.60694456,10.78811885,10.69702302
chr19,ENSG00000132005,RFX1,14072350,14117851,5465,9.359359289,8.988224141,8.610176428,7.719270464,7.00016009,6.270346132,12.57458742,9.030055038,9.032167723
chr19,ENSG00000104998,IL27RA,14142560,14163743,2677,1.555305294,1.835433158,2.071008345,0.758541028,1.591767669,1.737976374,2.414108554,2.703689045,2.228546463
chr19,ENSG00000228887,EEF1DP1,14181154,14182052,899,1.734234221,1.363079036,2.152544107,2.930050639,2.025886124,2.112834023,2.246093673,2.290810423,2.03191001
chr19,ENSG00000141858,SAMD1,14198652,14201848,2263,12.88288279,12.63209879,13.42078636,11.77969597,15.81819121,16.44261961,21.24061812,17.39417681,17.15980776
chr19,ENSG00000072062,PRKACA,14202500,14228896,6144,50.30655618,65.40080208,52.83517354,49.88522762,60.87606921,61.20403073,86.67799286,64.54225179,71.49701417
chr19,ENSG00000105011,ASF1B,14230321,14247768,2304,0.385385382,2.807133065,0.42398596,1.293981754,13.00546539,14.92615003,17.77420584,4.688170167,4.929020412
chr19,ENSG00000267169,CTB-55O6.12,14247991,14282079,3186,2.436186168,2.64518308,2.446072849,1.665815591,1.727429686,1.669820437,2.157664789,1.731426482,2.713583046
chr19,ENSG00000072071,LPHN1,14260750,14316999,6292,8.409659597,4.453624574,6.327175103,4.625612937,2.27912189,2.589925576,3.537155391,2.810238367,4.155583698
chr19,ENSG00000123146,CD97,14491313,14519537,5382,58.64739696,40.16359616,66.61471725,36.64794301,60.18871499,48.7314944,52.82741577,51.33013587,54.78291569
chr19,ENSG00000267379,CTC-548K16.5,14513529,14519535,252,5.75325321,4.804516207,6.80008252,3.197771002,6.21332039,4.464213823,5.349947529,4.594939511,5.243638736
chr19,ENSG00000123136,DDX39A,14519631,14530192,3837,11.27252244,17.97644828,12.83372888,12.71671724,39.0254403,30.89167809,61.80294757,23.60067482,22.21991914
chr19,ENSG00000123143,PKN1,14543865,14582679,4606,128.704954,87.91184993,131.892248,102.9682262,95.75025178,87.75076789,75.1380234,78.5668063,56.61818925
chr19,ENSG00000123159,GIPC1,14588572,14606944,4423,68.88763712,63.32244395,65.58736666,66.60287695,89.14803361,71.01848554,74.87273674,76.9952038,72.10003262
chr19,ENSG00000132002,DNAJB1,14625582,14640582,3672,68.17192141,50.541891,60.07554917,57.72348492,91.91553876,78.03854697,80.2757416,63.79640654,66.27959362
chr19,ENSG00000099797,TECR,14627897,14676792,5749,20.06756742,20.45968138,18.29662491,17.81827749,17.12959071,17.43088069,26.94428119,24.66616804,22.11504637
chr19,ENSG00000099795,NDUFB7,14676890,14682874,531,22.93043026,21.57983544,24.15089259,23.57426529,25.35975309,24.00792853,25.23760372,23.54740016,20.86968217
chr19,ENSG00000269378,ITGB1P1,14732446,14733054,609,57.28478436,35.87192157,89.80348786,82.59173196,79.90492816,64.4414377,53.41104641,73.66553749,85.26156585
chr19,ENSG00000160961,ZNF333,14800613,14844558,11611,14.32807797,13.88721117,12.45866438,9.429706116,9.586782553,10.35970231,13.74184869,11.18767881,13.98740633
chr19,ENSG00000127507,EMR2,14843205,14889353,8622,1.610360348,1.673483173,3.196201856,2.052522782,2.794637555,2.777354401,2.086921681,1.584921165,2.608710271
chr19,ENSG00000256210,AC005255.3,14903121,14903589,469,2.36736735,1.484541525,3.179894704,3.792705141,4.757214738,3.084056114,2.55559477,2.384041079,3.408365178
chr19,ENSG00000105137,SYDE1,15218214,15225799,3965,71.33758705,50.85229514,74.295386,60.40068854,59.37474289,54.55882695,65.72919005,56.85738194,55.91029802
chr19,ENSG00000105135,ILVBL,15225795,15236596,5615,39.2404902,29.55587217,32.98936916,35.48782144,36.54734745,36.05449026,42.68462268,28.63513028,29.07597679
chr19,ENSG00000074181,NOTCH3,15270444,15311792,8799,132.3798789,79.74687154,133.5066561,24.10970602,70.33623388,69.79167869,44.85113036,56.32463533,76.11141625
chr19,ENSG00000141867,BRD4,15347647,15443356,10766,83.71121058,84.41642943,83.50892706,61.62030353,60.06209711,64.91852925,68.59428592,51.99606913,50.95505942
chr19,ENSG00000105127,AKAP8,15464196,15490609,4296,22.8753752,20.24374806,19.01413961,19.84105356,23.09871947,21.46911991,22.93845271,15.71602499,20.68615481
chr19,ENSG00000268189,AC005785.2,15489887,15492005,1911,5.656906865,4.305170422,4.158323843,3.673718313,4.4587583,3.918966333,4.244586469,3.449534299,4.181801892
chr19,ENSG00000011243,AKAP8L,15490859,15529952,5081,28.18818798,23.32079777,22.61802028,19.52871314,17.99782762,22.08252334,24.07918532,17.80705544,22.29857372
chr19,ENSG00000011451,WIZ,15532319,15560762,8155,49.34309272,43.34861252,44.76313314,48.0706785,54.36429238,55.58116599,57.94744819,48.8661828,50.32582277
chr19,ENSG00000167460,TPM4,16177831,16213813,7412,1614.035273,1506.580218,2156.311059,1412.552128,1214.717703,1270.869665,1337.310024,2189.641841,1653.778112
chr19,ENSG00000167461,RAB8A,16222439,16245044,5191,34.75350324,37.76133806,38.53380095,33.24194506,48.66648766,43.09159068,53.73823328,47.36117362,43.1551468
chr19,ENSG00000269243,CTD-2231E14.8,16234471,16250702,3927,20.06756742,21.08048965,21.15037657,18.60656522,26.9605649,23.2922912,32.04662784,26.31768253,24.51401109
chr19,ENSG00000105058,FAM32A,16296191,16302857,1921,47.09959925,38.84100462,45.20342625,48.62099258,45.22067242,43.26198052,44.73617281,48.79958947,45.2001659
chr19,ENSG00000072958,AP1M1,16308389,16346160,3813,57.78027985,44.84664988,53.99298135,59.73138764,53.75833537,48.71445541,57.38150333,54.79298883,50.24716819
chr19,ENSG00000127528,KLF2,16435628,16438685,2018,85.81706642,26.07394751,81.27484719,25.07647399,28.8236566,31.11318489,25.37024704,33.03028982,36.74479844
chr19,ENSG00000127527,EPS15L1,16466050,16582896,8431,27.37612592,28.50319727,25.585922,20.46573441,29.02262756,26.08668459,25.15801772,24.3731574,27.55532156
chr19,ENSG00000141979,CTD-3222D19.2,16589878,16739015,2567,9.55205198,7.112303487,8.447104905,11.11039506,11.91112511,10.95606675,9.311561567,8.60385775,10.29064102
chr19,ENSG00000105072,C19orf44,16607122,16632163,4421,12.31856848,12.69957795,12.26297855,12.62747712,12.36333184,12.0806397,15.60769816,11.93352406,12.13902367
chr19,ENSG00000085872,CHERP,16628700,16653341,6113,25.40790772,22.45706452,24.64010716,25.15084076,24.55482512,28.28471353,35.840227,22.01575366,24.35670193
chr19,ENSG00000127526,SLC35E1,16660642,16683193,7257,62.58383336,49.8670994,59.48849169,86.71165088,86.19964576,91.94235796,54.35723547,67.81864344,79.48045414
chr19,ENSG00000268309,CTD-3222D19.11,16662584,16663139,432,7.074574522,6.316049396,7.07730411,8.864518683,9.161708232,10.10411754,5.509119522,8.031155145,9.517204306
chr19,ENSG00000105085,MED26,16685718,16739873,5330,6.565315266,5.344349489,4.712767022,6.886362668,6.31280587,5.963644419,7.32191166,6.16654201,6.646312098
chr19,ENSG00000268790,CTC-429P9.4,16688453,16770926,1184,15.77327316,14.89939858,16.17669511,17.53568377,17.22003206,16.08480095,17.71230562,16.40859559,14.65597027
chr19,ENSG00000214046,SMIM7,16741562,16771253,6020,37.21721694,36.06086322,39.15347273,38.75995921,42.25419631,38.0480514,42.30437848,40.91493964,35.82716166
chr19,ENSG00000269044,CTC-429P9.3,16744614,16746080,1467,3.427177151,2.64518308,2.462380001,2.12688955,2.188680545,1.993561134,2.865095867,3.116567668,2.621819368
chr19,ENSG00000127511,SIN3B,16940211,16991164,8777,53.67867828,48.01817041,47.71472771,55.2991283,46.86670489,47.04463498,45.87690542,39.50316113,41.03147311
chr19,ENSG00000131351,HAUS8,17160539,17186435,5533,1.651651639,2.793637233,2.31561563,2.216129671,8.93560487,6.116995276,6.941667455,2.717007711,3.067528661
chr19,ENSG00000099331,MYO9B,17186591,17325346,9948,155.5030018,126.1185504,169.5454627,132.1199991,207.8432546,217.8774891,142.9718209,133.3464765,148.7620309
chr19,ENSG00000268056,CTD-3032J10.2,17263398,17278861,495,6.138638593,5.371341153,7.566518679,5.726241096,8.23016238,8.74099882,5.712505957,5.926806035,6.187493708
chr19,ENSG00000269480,CTD-3032J10.3,17317947,17318819,629,3.523523497,3.212008026,3.636494969,2.46897668,4.702949932,5.094656233,3.572526945,3.076611672,3.893401761
chr19,ENSG00000053501,USE1,17326155,17330638,2431,9.689689617,8.205465882,9.60491272,10.90216811,7.389057873,7.360841112,10.08973575,9.189879021,8.429149268
chr19,ENSG00000099330,OCEL1,17337013,17340028,1867,6.771771721,4.629070391,4.957374307,6.752502487,2.622799,4.072317189,4.120786031,3.915687583,4.496420216
chr19,ENSG00000160113,NR2F6,17342692,17356749,2676,33.62487462,23.3342936,34.96253459,27.41159049,37.37940782,34.45282576,30.05697794,28.94145958,24.34359283
chr19,ENSG00000269095,AC010646.3,17346749,17366257,515,4.789789754,2.996074714,5.250903049,4.402512635,5.507877901,4.924266392,4.191529138,3.955643579,3.81474718
chr19,ENSG00000105393,BABAM1,17378159,17392058,2632,37.8365863,34.37388421,35.71266359,36.72230978,47.25560268,43.75611105,48.61820085,40.78175299,40.88727304
chr19,ENSG00000269307,CTD-2278I10.6,17378227,17393775,1207,25.93093074,22.98340197,24.05304968,26.10273538,33.81601883,29.86933905,33.9213202,29.16787689,29.16774047
chr19,ENSG00000127220,ABHD8,17402940,17421045,2210,11.86436428,7.287749303,11.25193511,13.63886516,6.755968459,7.872010634,10.62030906,8.60385775,8.560240236
chr19,ENSG00000130312,MRPL34,17403418,17417652,1686,13.68118108,10.0678907,10.99102067,13.2075379,16.70451639,14.87503308,14.09556423,13.46517057,10.21198644
chr19,ENSG00000130311,DDA1,17420327,17434110,4596,28.87637616,19.47448564,24.94994306,26.71254288,29.90895274,28.91515594,24.25604309,22.26880829,23.03268315
chr19,ENSG00000074855,ANO8,17434032,17445638,4979,4.321821789,6.80189935,6.131489275,7.466423455,7.298616528,7.769776729,15.65191261,11.05449216,12.28322374
chr19,ENSG00000130299,GTPBP3,17445729,17453544,4532,6.179929884,7.139295151,5.316131658,6.217061761,6.982071821,8.502453044,8.984374693,5.500608747,5.754893513
chr19,ENSG00000130303,BST2,17513748,17516457,1119,75.1088583,54.86055726,46.18185539,1.784802419,1.564635266,1.567586533,1.255690164,2.250854427,2.267873753
chr19,ENSG00000269640,CTD-2521M24.9,17516503,17529713,2525,4.156656626,3.576395491,4.158323843,0.327213777,0.244191631,0.221506793,0.17685777,0.692570593,0.406382002
chr19,ENSG00000141971,MVB12A,17516531,17544533,4046,20.74199184,18.1114066,19.37289696,17.96701102,14.50679171,16.30630774,17.67693407,16.78151821,16.9893895
chr19,ENSG00000130304,SLC27A1,17579578,17616977,8249,18.98023009,14.96687774,15.27980173,17.66954395,10.491196,13.51191436,15.74034149,21.45636971,20.94833675
chr19,ENSG00000269439,CTD-3131K8.2,17599799,17622698,1316,13.07557548,6.923361838,12.40974292,13.14804449,12.28193463,9.013622565,9.461890671,13.27870925,12.0341509
chr19,ENSG00000130313,PGLS,17622438,17632097,2847,43.92016984,27.67995152,35.14191326,43.32607873,36.1946262,31.14726285,35.00015259,43.97823265,36.95454399
chr19,ENSG00000130309,COLGALT1,17666403,17693971,4900,175.8596083,212.9912213,143.878005,295.07246,376.534451,378.8447715,263.6241913,238.9501732,227.4297211
chr19,ENSG00000130479,MAP1S,17830051,17845325,5040,26.96321301,15.57419018,22.37341299,22.08692994,22.0043792,24.22943533,20.92227414,17.94024209,19.75540894
